order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost,product_name,category,unit_cost,unit_price,unit_margin,target_margin_pct,customer_name,email,region,acquisition_channel,customer_segment,signup_date,is_returned,return_reason,gross_sales,discount_amount,net_sales,total_cost,gross_profit,profit_margin_pct,net_revenue,net_profit_final,order_year,order_month,order_year_month,order_quarter,day_of_week
ORD-13757,2025-08-28,CUST-1985,PROD-07,1,0.0,Store Credit,15.22,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Karen Garcia,karen.garcia79@example.com,North,Direct / Organic,Corporate,2024-12-22,0,No Return,39.99,0.0,39.99,15.0,24.990000000000002,62.49062265566392,39.99,24.990000000000002,2025,8,2025-08,2025Q3,Thursday
ORD-13758,2025-08-05,CUST-1141,PROD-41,3,0.1,Store Credit,17.26,Adjustable Dumbbell Set 50lbs,Sports & Outdoors,110.0,249.99,139.99,56.0,Joseph Moore,joseph.moore25@example.com,Midwest,Referral,Small Business,2024-05-19,0,No Return,749.97,74.997,674.9730000000001,330.0,344.97300000000007,51.10915547733021,674.9730000000001,344.97300000000007,2025,8,2025-08,2025Q3,Tuesday
ORD-13759,2024-09-21,CUST-1723,PROD-44,3,0.15,Credit Card,17.81,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,William Moore,william.moore74@example.com,East,Direct / Organic,Corporate,2025-01-21,0,No Return,108.0,16.2,91.8,42.0,49.8,54.248366013071895,91.8,49.8,2024,9,2024-09,2024Q3,Saturday
ORD-13760,2025-02-10,CUST-1838,PROD-18,5,0.05,Credit Card,18.41,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Margaret Davis,margaret.davis74@example.com,South,Email Campaign,Corporate,2025-09-11,0,No Return,90.0,4.5,85.5,30.0,55.5,64.91228070175438,85.5,55.5,2025,2,2025-02,2025Q1,Monday
ORD-13761,2024-11-24,CUST-1399,PROD-01,2,0.0,PayPal,7.58,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Patricia Jones,patricia.jones51@example.com,East,Referral,Corporate,2024-12-03,0,No Return,499.98,0.0,499.98,240.0,259.98,51.998079923196926,499.98,259.98,2024,11,2024-11,2024Q4,Sunday
ORD-13762,2024-09-22,CUST-1992,PROD-44,1,0.1,Store Credit,9.66,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Donald Davis,donald.davis76@example.com,Midwest,Social Media,Corporate,2024-07-22,0,No Return,36.0,3.6,32.4,14.0,18.4,56.79012345679012,32.4,18.4,2024,9,2024-09,2024Q3,Sunday
ORD-13763,2025-06-08,CUST-1293,PROD-37,1,0.05,PayPal,18.82,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,James Williams,james.williams65@example.com,West,Paid Ads,Consumer,2025-08-20,0,No Return,59.99,2.9995000000000003,56.990500000000004,25.0,31.990500000000004,56.13303971714584,56.990500000000004,31.990500000000004,2025,6,2025-06,2025Q2,Sunday
ORD-13764,2025-08-06,CUST-1665,PROD-07,3,0.0,Credit Card,10.16,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Michael Lopez,michael.lopez83@example.com,Midwest,Paid Ads,Consumer,2024-07-07,0,No Return,119.97,0.0,119.97,45.0,74.97,62.49062265566392,119.97,74.97,2025,8,2025-08,2025Q3,Wednesday
ORD-13765,2025-12-24,CUST-1195,PROD-09,2,0.0,Store Credit,19.93,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Matthew Wilson,matthew.wilson93@example.com,North,Social Media,Small Business,2024-11-15,0,No Return,119.98,0.0,119.98,50.0,69.98,58.326387731288555,119.98,69.98,2025,12,2025-12,2025Q4,Wednesday
ORD-13767,2025-02-27,CUST-1888,PROD-37,3,0.1,Debit Card,9.12,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,David Gonzalez,david.gonzalez22@example.com,Midwest,Referral,Corporate,2024-07-10,0,No Return,179.97,17.997,161.973,75.0,86.97300000000001,53.69598636809839,161.973,86.97300000000001,2025,2,2025-02,2025Q1,Thursday
ORD-13768,2025-02-10,CUST-1705,PROD-21,2,0.15,PayPal,8.99,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Thomas Smith,thomas.smith27@example.com,East,Email Campaign,Corporate,2024-04-19,0,No Return,599.98,89.997,509.983,280.0,229.983,45.096209089322585,509.983,229.983,2025,2,2025-02,2025Q1,Monday
ORD-13769,2024-02-07,CUST-1649,PROD-18,4,0.15,Credit Card,9.64,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,James Brown,james.brown58@example.com,South,Direct / Organic,Small Business,2025-09-28,0,No Return,72.0,10.799999999999999,61.2,24.0,37.2,60.7843137254902,61.2,37.2,2024,2,2024-02,2024Q1,Wednesday
ORD-13770,2025-07-12,CUST-1177,PROD-01,4,0.05,Store Credit,13.8,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Sarah Lopez,sarah.lopez36@example.com,South,Organic Search,Corporate,2024-04-03,0,No Return,999.96,49.998000000000005,949.962,480.0,469.962,49.4716630770494,949.962,469.962,2025,7,2025-07,2025Q3,Saturday
ORD-13771,2024-07-01,CUST-1425,PROD-10,4,0.2,PayPal,6.21,HD Webcam 1080p,Sports & Outdoors,30.0,69.99,39.989999999999995,57.14,Patricia Davis,patricia.davis24@example.com,East,Direct / Organic,Consumer,2025-06-07,1,Changed Mind,279.96,55.992,223.968,120.0,103.96799999999999,46.420917273896265,0.0,-6.21,2024,7,2024-07,2024Q3,Monday
ORD-13772,2025-02-28,CUST-1179,PROD-31,3,0.0,Credit Card,7.28,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Robert Jackson,robert.jackson98@example.com,Midwest,Paid Ads,Small Business,2024-08-09,0,No Return,102.0,0.0,102.0,36.0,66.0,64.70588235294117,102.0,66.0,2025,2,2025-02,2025Q1,Friday
ORD-13774,2024-05-17,CUST-1882,PROD-30,1,0.1,PayPal,13.01,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,David Smith,david.smith43@example.com,East,Email Campaign,Small Business,2025-08-05,1,Item Not as Described,159.99,15.999000000000002,143.991,75.0,68.99100000000001,47.913411254870105,0.0,-13.01,2024,5,2024-05,2024Q2,Friday
ORD-13775,2025-01-06,CUST-1767,PROD-25,5,0.05,Debit Card,11.27,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Matthew Martin,matthew.martin88@example.com,East,Social Media,Small Business,2025-06-28,0,No Return,449.95,22.497500000000002,427.4525,200.0,227.4525,53.211175510729255,427.4525,227.4525,2025,1,2025-01,2025Q1,Monday
ORD-13776,2025-01-08,CUST-1902,PROD-42,2,0.15,Credit Card,4.48,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Robert Smith,robert.smith87@example.com,North,Organic Search,Corporate,2024-02-25,0,No Return,299.98,44.997,254.983,120.0,134.983,52.93803900652201,254.983,134.983,2025,1,2025-01,2025Q1,Wednesday
ORD-13777,2024-08-10,CUST-1718,PROD-08,4,0.2,Store Credit,19.45,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,John Rodriguez,john.rodriguez46@example.com,Unknown,Email Campaign,Corporate,2025-08-23,0,No Return,479.96,95.992,383.96799999999996,200.0,183.96799999999996,47.91232602716893,383.96799999999996,183.96799999999996,2024,8,2024-08,2024Q3,Saturday
ORD-13778,2025-08-09,CUST-1433,PROD-41,3,0.1,Store Credit,14.32,Adjustable Dumbbell Set 50lbs,Sports & Outdoors,110.0,249.99,139.99,56.0,Charles Brown,charles.brown70@example.com,East,Referral,Consumer,2025-03-27,0,No Return,749.97,74.997,674.9730000000001,330.0,344.97300000000007,51.10915547733021,674.9730000000001,344.97300000000007,2025,8,2025-08,2025Q3,Saturday
ORD-13779,2024-05-19,CUST-1100,PROD-06,1,0.05,Credit Card,12.81,Smart Watch Series V,Electronics,110.0,229.99,119.99000000000001,52.17,John Taylor,john.taylor2@example.com,West,Email Campaign,Consumer,2025-03-19,0,No Return,229.99,11.499500000000001,218.4905,110.0,108.4905,49.654561639979775,218.4905,108.4905,2024,5,2024-05,2024Q2,Sunday
ORD-13780,2025-06-05,CUST-1867,PROD-36,1,0.0,Credit Card,11.14,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Linda Moore,linda.moore81@example.com,Midwest,Paid Ads,Consumer,2024-07-08,0,No Return,42.0,0.0,42.0,15.0,27.0,64.28571428571429,42.0,27.0,2025,6,2025-06,2025Q2,Thursday
ORD-13781,2025-12-29,CUST-1355,PROD-42,3,0.0,PayPal,9.18,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Betty Taylor,betty.taylor54@example.com,West,Paid Ads,Corporate,2025-01-20,0,No Return,449.97,0.0,449.97,180.0,269.97,59.99733315554371,449.97,269.97,2025,12,2025-12,2025Q4,Monday
ORD-13782,2025-08-28,CUST-1138,PROD-17,4,0.1,Store Credit,16.31,Thermal Base Layer Top,Apparel,15.0,38.0,23.0,60.53,Karen Davis,karen.davis40@example.com,Midwest,Organic Search,Small Business,2025-02-21,0,No Return,152.0,15.200000000000001,136.8,60.0,76.80000000000001,56.14035087719299,136.8,76.80000000000001,2025,8,2025-08,2025Q3,Thursday
ORD-13783,2025-04-11,CUST-1691,PROD-22,1,0.2,Credit Card,12.4,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Robert Jackson,robert.jackson18@example.com,Unknown,Referral,Consumer,2025-08-09,0,No Return,189.99,37.998000000000005,151.99200000000002,80.0,71.99200000000002,47.36565082372757,151.99200000000002,71.99200000000002,2025,4,2025-04,2025Q2,Friday
ORD-13784,2024-12-18,CUST-1948,PROD-19,4,0.0,PayPal,15.37,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Sandra Rodriguez,sandra.rodriguez35@example.com,North,Social Media,Small Business,2025-08-21,0,No Return,208.0,0.0,208.0,88.0,120.0,57.692307692307686,208.0,120.0,2024,12,2024-12,2024Q4,Wednesday
ORD-13785,2024-07-13,CUST-1406,PROD-46,4,0.15,Credit Card,17.96,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Nancy Jones,nancy.jones49@example.com,North,Email Campaign,Small Business,2025-05-05,0,No Return,159.96,23.994,135.966,64.0,71.96600000000001,52.92940882279393,135.966,71.96600000000001,2024,7,2024-07,2024Q3,Saturday
ORD-13786,2024-06-29,CUST-1767,PROD-43,3,0.2,Credit Card,16.34,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Matthew Martin,matthew.martin88@example.com,East,Social Media,Small Business,2025-06-28,0,No Return,89.97,17.994,71.976,30.0,41.976,58.31943981327109,71.976,41.976,2024,6,2024-06,2024Q2,Saturday
ORD-13787,2024-09-09,CUST-1609,PROD-20,4,0.0,Store Credit,13.21,Winter Insulated Gloves,Sports & Outdoors,12.0,32.0,20.0,62.5,Patricia Wilson,patricia.wilson32@example.com,West,Social Media,Small Business,2025-11-23,0,No Return,128.0,0.0,128.0,48.0,80.0,62.5,128.0,80.0,2024,9,2024-09,2024Q3,Monday
ORD-13788,2024-09-07,CUST-1349,PROD-16,1,0.0,Debit Card,8.96,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Karen Smith,karen.smith9@example.com,North,Referral,Consumer,2025-04-02,0,No Return,68.0,0.0,68.0,28.0,40.0,58.82352941176471,68.0,40.0,2024,9,2024-09,2024Q3,Saturday
ORD-13789,2024-03-24,CUST-1721,PROD-42,3,0.1,Store Credit,14.31,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Michael Anderson,michael.anderson74@example.com,North,Social Media,Consumer,2025-02-20,0,No Return,449.97,44.99700000000001,404.973,180.0,224.973,55.55259239504856,404.973,224.973,2024,3,2024-03,2024Q1,Sunday
ORD-13790,2025-06-21,CUST-1780,PROD-37,4,0.0,Store Credit,15.93,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Charles Brown,charles.brown32@example.com,North,Organic Search,Small Business,2025-05-01,0,No Return,239.96,0.0,239.96,100.0,139.96,58.326387731288555,239.96,139.96,2025,6,2025-06,2025Q2,Saturday
ORD-13791,2024-03-21,CUST-1334,PROD-40,3,0.15,PayPal,15.26,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Robert Thomas,robert.thomas96@example.com,Midwest,Social Media,Corporate,2025-07-16,0,No Return,105.0,15.75,89.25,42.0,47.25,52.94117647058824,89.25,47.25,2024,3,2024-03,2024Q1,Thursday
ORD-13792,2024-03-07,CUST-1767,PROD-29,3,0.2,Credit Card,5.39,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,Matthew Martin,matthew.martin88@example.com,East,Social Media,Small Business,2025-06-28,0,No Return,179.97,35.994,143.976,75.0,68.976,47.907984664110685,143.976,68.976,2024,3,2024-03,2024Q1,Thursday
ORD-13793,2024-10-14,CUST-1585,PROD-28,2,0.15,Credit Card,10.06,"Chef's Knife Japanese Steel 8""",Home & Kitchen,30.0,74.99,44.989999999999995,59.99,Thomas Jackson,thomas.jackson9@example.com,North,Social Media,Corporate,2025-04-11,0,No Return,149.98,22.496999999999996,127.48299999999999,60.0,67.48299999999999,52.934901124071445,127.48299999999999,67.48299999999999,2024,10,2024-10,2024Q4,Monday
ORD-13794,2024-12-27,CUST-1967,PROD-40,4,0.15,Credit Card,15.32,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Michael Garcia,michael.garcia50@example.com,Unknown,Paid Ads,Corporate,2025-02-03,0,No Return,140.0,21.0,119.0,56.0,63.0,52.94117647058824,119.0,63.0,2024,12,2024-12,2024Q4,Friday
ORD-13795,2025-07-21,CUST-1886,PROD-09,5,0.2,Credit Card,4.36,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Elizabeth Jackson,elizabeth.jackson41@example.com,Midwest,Referral,Consumer,2024-08-01,0,No Return,299.95,59.99,239.95999999999998,125.0,114.95999999999998,47.90798466411068,239.95999999999998,114.95999999999998,2025,7,2025-07,2025Q3,Monday
ORD-13796,2024-01-31,CUST-1517,PROD-27,5,0.0,Store Credit,6.91,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Betty Thomas,betty.thomas23@example.com,Midwest,Direct / Organic,Small Business,2024-12-31,0,No Return,249.95000000000002,0.0,249.95000000000002,110.0,139.95000000000002,55.99119823964793,249.95000000000002,139.95000000000002,2024,1,2024-01,2024Q1,Wednesday
ORD-13797,2024-03-28,CUST-1349,PROD-07,5,0.0,Credit Card,15.18,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Karen Smith,karen.smith9@example.com,North,Referral,Consumer,2025-04-02,0,No Return,199.95000000000002,0.0,199.95000000000002,75.0,124.95000000000002,62.49062265566392,199.95000000000002,124.95000000000002,2024,3,2024-03,2024Q1,Thursday
ORD-13798,2025-03-31,CUST-1687,PROD-01,1,0.0,Debit Card,14.09,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,James Taylor,james.taylor57@example.com,South,Paid Ads,Consumer,2025-06-10,1,Late Delivery,249.99,0.0,249.99,120.0,129.99,51.998079923196926,0.0,-14.09,2025,3,2025-03,2025Q1,Monday
ORD-13799,2024-12-27,CUST-1188,PROD-18,2,0.1,Debit Card,18.02,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Robert Rodriguez,robert.rodriguez75@example.com,Midwest,Direct / Organic,Corporate,2025-01-25,0,No Return,36.0,3.6,32.4,12.0,20.4,62.96296296296296,32.4,20.4,2024,12,2024-12,2024Q4,Friday
ORD-13800,2025-12-09,CUST-1358,PROD-46,5,0.05,Credit Card,7.16,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Linda Rodriguez,linda.rodriguez83@example.com,North,Email Campaign,Corporate,2024-04-04,0,No Return,199.95000000000002,9.997500000000002,189.95250000000001,80.0,109.95250000000001,57.884207894078784,189.95250000000001,109.95250000000001,2025,12,2025-12,2025Q4,Tuesday
ORD-13801,2024-02-15,CUST-1468,PROD-08,2,0.2,Debit Card,5.01,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Thomas Miller,thomas.miller20@example.com,Midwest,Social Media,Corporate,2025-08-23,0,No Return,239.98,47.996,191.98399999999998,100.0,91.98399999999998,47.91232602716893,191.98399999999998,91.98399999999998,2024,2,2024-02,2024Q1,Thursday
ORD-13802,2025-10-30,CUST-1211,PROD-49,3,0.0,Store Credit,11.4,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Richard Wilson,richard.wilson52@example.com,North,Social Media,Consumer,2025-09-24,1,Late Delivery,134.97,0.0,134.97,54.0,80.97,59.991109135363416,0.0,-11.4,2025,10,2025-10,2025Q4,Thursday
ORD-13803,2025-11-22,CUST-1455,PROD-14,2,0.1,Debit Card,12.5,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Lisa Brown,lisa.brown48@example.com,East,Paid Ads,Corporate,2024-05-16,0,No Return,220.0,22.0,198.0,90.0,108.0,54.54545454545454,198.0,108.0,2025,11,2025-11,2025Q4,Saturday
ORD-13804,2025-05-08,CUST-1072,PROD-01,5,0.1,Credit Card,5.46,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Joseph Anderson,joseph.anderson66@example.com,West,Direct / Organic,Consumer,2025-11-05,1,Item Not as Described,1249.95,124.995,1124.955,600.0,524.9549999999999,46.66453324799658,0.0,-5.46,2025,5,2025-05,2025Q2,Thursday
ORD-13805,2024-01-02,CUST-1645,PROD-44,5,0.0,Store Credit,5.36,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Betty Jackson,betty.jackson10@example.com,East,Referral,Consumer,2024-07-07,0,No Return,180.0,0.0,180.0,70.0,110.0,61.111111111111114,180.0,110.0,2024,1,2024-01,2024Q1,Tuesday
ORD-13806,2025-11-07,CUST-1493,PROD-17,4,0.2,Store Credit,13.66,Thermal Base Layer Top,Apparel,15.0,38.0,23.0,60.53,Joseph Martinez,joseph.martinez16@example.com,North,Paid Ads,Small Business,2024-11-07,0,No Return,152.0,30.400000000000002,121.6,60.0,61.599999999999994,50.6578947368421,121.6,61.599999999999994,2025,11,2025-11,2025Q4,Friday
ORD-13807,2025-05-24,CUST-1156,PROD-48,1,0.0,Debit Card,16.28,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Margaret Gonzalez,margaret.gonzalez31@example.com,West,Referral,Consumer,2024-08-25,0,No Return,64.99,0.0,64.99,25.0,39.989999999999995,61.532543468225875,64.99,39.989999999999995,2025,5,2025-05,2025Q2,Saturday
ORD-13808,2025-01-12,CUST-1830,PROD-16,1,0.0,PayPal,9.56,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,William Johnson,william.johnson2@example.com,North,Email Campaign,Small Business,2024-10-04,0,No Return,68.0,0.0,68.0,28.0,40.0,58.82352941176471,68.0,40.0,2025,1,2025-01,2025Q1,Sunday
ORD-13810,2025-01-23,CUST-1011,PROD-31,1,0.2,Credit Card,14.57,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Christopher Williams,christopher.williams22@example.com,Midwest,Direct / Organic,Consumer,2024-06-16,0,No Return,34.0,6.800000000000001,27.2,12.0,15.2,55.88235294117647,27.2,15.2,2025,1,2025-01,2025Q1,Thursday
ORD-13811,2024-06-29,CUST-1610,PROD-20,4,0.05,Store Credit,15.98,Winter Insulated Gloves,Sports & Outdoors,12.0,32.0,20.0,62.5,Christopher Gonzalez,christopher.gonzalez72@example.com,Midwest,Organic Search,Consumer,2025-10-20,0,No Return,128.0,6.4,121.6,48.0,73.6,60.526315789473685,121.6,73.6,2024,6,2024-06,2024Q2,Saturday
ORD-13812,2024-03-14,CUST-1267,PROD-40,5,0.0,Store Credit,14.71,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Karen Jones,karen.jones48@example.com,East,Email Campaign,Consumer,2025-08-10,0,No Return,175.0,0.0,175.0,70.0,105.0,60.0,175.0,105.0,2024,3,2024-03,2024Q1,Thursday
ORD-13813,2024-08-30,CUST-1181,PROD-29,3,0.05,PayPal,13.27,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,Robert Moore,robert.moore23@example.com,North,Direct / Organic,Consumer,2024-05-14,0,No Return,179.97,8.9985,170.9715,75.0,95.97149999999999,56.13303971714584,170.9715,95.97149999999999,2024,8,2024-08,2024Q3,Friday
ORD-13814,2024-02-09,CUST-1620,PROD-22,4,0.0,Credit Card,4.98,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Betty Martinez,betty.martinez48@example.com,North,Organic Search,Consumer,2025-05-19,0,No Return,759.96,0.0,759.96,320.0,439.96000000000004,57.89252065898205,759.96,439.96000000000004,2024,2,2024-02,2024Q1,Friday
ORD-13815,2025-02-07,CUST-1948,PROD-08,1,0.05,Credit Card,10.21,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Sandra Rodriguez,sandra.rodriguez35@example.com,North,Social Media,Small Business,2025-08-21,0,No Return,119.99,5.9995,113.9905,50.0,63.9905,56.13669560182647,113.9905,63.9905,2025,2,2025-02,2025Q1,Friday
ORD-13816,2024-02-27,CUST-1759,PROD-46,1,0.05,Credit Card,5.72,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Daniel Moore,daniel.moore77@example.com,West,Direct / Organic,Small Business,2025-10-13,0,No Return,39.99,1.9995000000000003,37.990500000000004,16.0,21.990500000000004,57.884207894078784,37.990500000000004,21.990500000000004,2024,2,2024-02,2024Q1,Tuesday
ORD-13817,2024-07-28,CUST-1885,PROD-49,4,0.2,PayPal,13.66,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Joseph Moore,joseph.moore60@example.com,West,Direct / Organic,Consumer,2025-06-17,0,No Return,179.96,35.992000000000004,143.96800000000002,72.0,71.96800000000002,49.98888641920428,143.96800000000002,71.96800000000002,2024,7,2024-07,2024Q3,Sunday
ORD-13818,2025-01-08,CUST-1644,PROD-11,5,0.05,Credit Card,15.98,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Robert Hernandez,robert.hernandez81@example.com,Midwest,Direct / Organic,Corporate,2025-05-17,0,No Return,325.0,16.25,308.75,125.0,183.75,59.51417004048582,308.75,183.75,2025,1,2025-01,2025Q1,Wednesday
ORD-13819,2025-02-05,CUST-1063,PROD-22,5,0.15,Credit Card,15.42,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Nancy Moore,nancy.moore4@example.com,North,Social Media,Consumer,2025-08-17,0,No Return,949.95,142.4925,807.4575,400.0,407.4575,50.46178901056712,807.4575,407.4575,2025,2,2025-02,2025Q1,Wednesday
ORD-13822,2024-08-10,CUST-1218,PROD-09,5,0.0,Store Credit,17.04,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Margaret Hernandez,margaret.hernandez9@example.com,West,Email Campaign,Small Business,2024-11-06,0,No Return,299.95,0.0,299.95,125.0,174.95,58.32638773128854,299.95,174.95,2024,8,2024-08,2024Q3,Saturday
ORD-13823,2025-03-06,CUST-1445,PROD-49,5,0.05,Credit Card,9.75,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Nancy Lopez,nancy.lopez69@example.com,West,Paid Ads,Corporate,2024-08-04,0,No Return,224.95000000000002,11.247500000000002,213.70250000000001,90.0,123.70250000000001,57.88537803722464,213.70250000000001,123.70250000000001,2025,3,2025-03,2025Q1,Thursday
